tweet,label
RT @DonaldJTrumpJr: Will MSM cover this at all??? BUSTED! Undercover video shows Democrats admitting incited violence at Trump rallies http…,y2016
RT @CathyTo47590555: No Dumbass that #HillaryLogic101 #OhHillNo #NeverHillary #CrookedHillary #HillaryClintonLiesMatter #HillaryClintonNO h…,y2016
"RT @coinabs: Via #morsmal
""Democracy"" comes back to #Turkey?
Lynched soldiers refrained killing civilians who show ""gratefulness"" https://t…",y2016
RT @sincity2016: Horrifying https://t.co/UhC7YsnyiU,y2016
RT @gabaldon_a: Need we say more!?!! https://t.co/AO8DdpkPEp,y2016
"RT @ChriszeeebraZee: ""Stupid Party""  We're tired of being the stupid people, We're ruled by STUPID PEOPLE - Donald Trump https://t.co/JM7g5…",y2016
RT @steph93065: Poll: do you believe @HillaryClinton has been given the debate ?'s ahead of time [in the interest of MSM's stated mission t…,y2016
"RT @CNNnewsroom: ""I really wrote my speech from the heart"" W/ @wolfblitzer, @EricTrump details the speech he'll give at the #RNCinCLE https…",y2016
"RT @FoxNews: Rudy Giuliani: ""The Democratic Party has become an anti-law enforcement party."" https://t.co/FxoEuFeTcZ https://t.co/rMY2UoobSM",y2016
"RT @roycan79: URGENT! FL #RegistertoVote by deadline 10/18! #VoteTrump to #MAGA!

Info: https://t.co/St9YqVu8tY …
Check Status: https://t.c…",y2016
"RT @RealDoctorWhite: ""Vetted"" African refugee arrested in Texas for selling &amp; pimping out underage girls 

https://t.co/P4F3tY5BcL",y2016
RT @smuttastic: Just like to say that the one and only @EmmaChse had #Dickileaks b/f the NY Post😂😂😂😂😂 https://t.co/HabOTbpBKQ,y2016
"RT @ThePatriot143: Trending on Twitter: The FBI, James Comey, Pleads Fifth, The Cold Clinton Reality https://t.co/XLO8b4XeBb",y2016
#Remember911 #NeverForget #15YearsLater #NeverForget911 #Muslimscumbags #Islam #SaudiArabia 👼🙏👼🙏👼🙏👼🙏👼🙏👼🙏👼🙏👼🙏👼🙏👼🙏👼🙏👼 https://t.co/qeiHSs23ZV,y2016
RT @JaredWyand: 🚨 BREAKING: 27 year old man douses passengers on train in #Switzerland with lighter fluid setting them on fire and stabbing…,y2016
"RT @Merry__Can: #DayofRage #Protests Are Scheduled for July 15th in These #American Cities https://t.co/nFh938oFcR

Why #obama had #Whiteho…",y2016
RT @CathyTo47590555: #HillaryGropedMe #CorruptHillary #LockHerUp #NeverHillary #HillaryClintonCult #DeleteYourAccountHillary #LyingCrookedH…,y2016
RT @FranCifelli: .The only way Hillary can win is voter fraud &amp; that's being set up right now~We need voter ID before election ~♡~ https://…,y2016
RT @FranCifelli: My guy worked HARD 61 yrs &amp; we R not even getting enough 2 keep R home of 12 yrs~Yet illegals come &amp; get better care 4 fre…,y2016
"RT @SandraTXAS: Coffee a real hero, #Kaepernick a spoiled petulant child. #tcot #NFL #49ers #AmericaFirst https://t.co/fKZOpIbqmc",y2016
RT @ThankGod4Karma: Do you believe @NBCNews moderator @LesterHoltNBC was biased in favor of @HillaryClinton in tonight's debate with @realD…,y2016
RT @Ring_Porn: https://t.co/cyeP24Htjh,y2016
RT @Riskmapintel: Isis Trying To Topple #Saudi King With Attack On Mohammed’s Mosque https://t.co/tdrxYu9d9H https://t.co/84VZJC5Zqd,y2016
RT @AP_Sports: Boomer Phelps is already emulating Dad's game face. https://t.co/C24Iy5La5f,y2016
#RNCinCLE #LockHerUp #LockHerUp #LockHerUp #LockHerUp #LockHerUp #LockHerUp #LockHerUp #LockHerUp #LockHerUp #LockHerUp #LockHerUp 😡😡😡😡😡😡😡😡😡,y2016
"RT @Fusion: ""We must de-escalate violence.""

In the wake of #DallasPoliceShootings &amp; a week of gun violence––@RepEBJ weighed in:
https://t.…",y2016
RT @TrumpMyPres: LMAO @Kaepernick7 #Kaepernick #oreillyfactor #KellyFile #Hannity @Lrihendry @LindaSuhler @ChristiChat @Ziplok_ #MAGA https…,y2016
"RT @latinaafortrump: Hey #ImWithHer ""It’s time for you to stop fighting your fellow Americans &amp; let the lions run the pride""

#ChelseaNYC
h…",y2016
"RT @Reality_n_Truth: The culmination of Leftist rule is mayhem, lawlessness, hate. See Day of Rage. See #BLMBrownshirts. 
@BarackObama must…",y2016
RT @CathyTo47590555: #immigration #illegalimmigration #NoMoreRefugess #NoMoreMuslims #NeverHillary #VoteTrump2016 #TrumpPence16 🇺🇸🇺🇸🇺🇸🇺🇸 ht…,y2016
RT @RealAlexJones: Liberals Butthurt over Trump’s Successful Tonight Show Appearance - https://t.co/3N9SHTBi4I #tlot #trump2016,y2016
RT @RFDouglas99: #TurnYourBackOnObama for profiling #police as racists. #DallasPolice #DallasPoliceShootings #DallasPoliceShooting #BlueLiv…,y2016
"RT @HersheSquirt: Watch Epic Troll of Hillary Clinton when guy asks her to sign his book... 😆
#NationalBookLoversDay #NeverHillary https://…",y2016
"RT @Ian56789: #MySolutionForWorldPeace Stop calling Neocon Nutjobs ""Foreign Policy Experts"" when they've been wrong for 30 years https://t.…",y2016
RT @CathyTo47590555: #obamaisamuslimlover #BanCAIRNational #Shameful BehaviorObama #StopIslam #Muslumsarekillers #DeportALLMuslims!!!!!! ht…,y2016
RT @nypost: “We can’t have the president of the United States acting like the drug dealer in chief” https://t.co/6tOYLZmU3W,y2016
RT @LaissezFaireB: @JaredWyand https://t.co/VZKClDhSCu,y2016
"RT @_Makada_: BBC says opposing Sharia Law is 'Islamophobic.' So is opposing slavery, murder, rape &amp; oppression 'Islamophobic'?

https://t.…",y2016
"RT @RichardWeaving: TRUMP : I AM YOUR VOICE
I’m With You, and I will FIGHT for you, and I will WIN for YOU.
This is a MOVEMENT. https://t.c…",y2016
RT @NatEnquirer: Vince Foster Files Go Missing — ENQUIRER Unearths Lost Report On Hillary Clinton Aide! #tcot https://t.co/2HvR2cbDkX https…,y2016
"RT @nranews: #HillaryAProvenLeader on blaming firearms, not radical Islamic extremists, for acts of terror on Americans https://t.co/nxfGt7…",y2016
"RT @Tea_Party_Chris: .@rabiasquared 
Keep speaking hopefully it will reach ISIS

#BanShariaLaw",y2016
"RT @trevortimm: In their hit job on WikiLeaks, NYT claims the TPP leak helped Russia. They left out they were partners on that story https:…",y2016
"RT @carrieksada: .@POTUS can you explain to the American people why you are using our plane in Orlando, Fl to campaign for Hillary?
#Hillar…",y2016
"RT @col_nj: Opposing Views Not Allowed In Hillary's 🇺🇸

#Hitlery 2 ShutDown Opposition Sites if Elected

https://t.co/YEKkcEjcnr https://t.…",y2016
RT @risetoflyy: Chelsea Clinton’s Apartment Reportedly a Medical Facility for Mother https://t.co/wxZQyqAdIZ,y2016
RT @NoLibtardAZ: #NoLibtards https://t.co/JUVYnDOp82,y2016
RT @Ricky_Vaughn99: The President’s Prejudices  https://t.co/zERqg8C9Ez,y2016
"RT @PrisonPlanet: HaramPepe.

Awaits article on official Hillary campaign website denouncing this horror. https://t.co/MYO9uRQBOQ",y2016
"RT @Slate: Trump confuses ""classified"" and ""confidential"" in tweet mocking Clinton: https://t.co/QFQkAqbcxS https://t.co/nVcwuZfDIy",y2016
RT @BreadNEWS: Islamist Turkey seizes ALL Christian churches in city and declares them 'state property' #BreadNEWS https://t.co/dYSwqhdeQZ,y2016
"RT @Snowden: The effort to classify @Levada_RU and #Memorial as ""foreign agents"" confirm our worst fears about this terrible law. https://t…",y2016
RT @MorvantCheryl: BOMBSHELL: Leaked Email Reveals The @doug69@HouseBenghazi @NamVet50 @SheriffClarke @MikeKellyPA @marylene58  https://t.c…,y2016
RT @realDonaldTrump: Certain Republicans who have lost to me would rather save face by fighting me than see the U.S.Supreme Court get prope…,y2016
"RT @Ron_Hutchcraft: Well that's good, but your still Dealing with A Disarmed Society that is totally unable
To deal with muslim Terror. htt…",y2016
RT @ARHouseCaucus: Our prayers are with Sebastian County law enforcement officers and their families. #arleg #arpx https://t.co/wzLMBXSkgR,y2016
"RT @AP: Security forces killed 68 drug suspects in the first half of 2016, 1,500+ since Duterte took office. https://t.co/RMcikRGuCr https:…",y2016
RT @DallasPD: #DallasStrong Candlelight Vigil https://t.co/soP3hqmI2B,y2016
RT @thevocaleurope: NEWSGRAPHIC: A snapshot of global #migration. - AFP https://t.co/PiuCbvBxV1,y2016
RT @TruthSeeker2115: https://t.co/BAyW4QaKtP #Actof1871 #USAinc There is an awakening going on! #mondaymotivation #BatonRouge be apart! htt…,y2016
"RT @authorclaire1: France Raids Mosques, Finds Weapons-Truth! https://t.co/CrbkLvIicS via @TruthorFiction.com",y2016
RT @PrisonPlanet: Hillary’s VP: Whites Must Become a “Minority” to Atone For Racism - https://t.co/Lmzwh1EGAB https://t.co/3IAH7O8dvw,y2016
"RT @bocavista2016: WHAT WINNING LOOKS LIKE

CONGRATS Donald Trump!

Your performance tonight got you 1 YUGE step closer to the WH

#debaten…",y2016
RT @DRUDGE_REPORT: SHOCK POLL:  IT'S A 1 POINT RACE! https://t.co/RhZ1ozkprJ,y2016
RT @CathyTo47590555: #PayToPlay #ClintonFoundation #ClintonCash #ClintonBodyCount #ClintonCampaign #ClintonSandals #ClintonCorruption 😡😤😡 h…,y2016
RT @Schairvo: Cancelled my @CapitalOne card because they chose to use @SamuelLJackson as spokes person. He's a jerk. https://t.co/5GXEhhmxS0,y2016
"RT @_Makada_: Another mainstream media hoax. Trump never said vets with PTSD are weak, he said vets see things most couldn't believe &amp; need…",y2016
RT @CathyTo47590555: Remember this is the dumb ass muslim lover@POTUS: Let's be clear: U SUCK SHIT Obama!  https://t.co/8HSOZ1WqyK,y2016
RT @creepingsharia: Washington: Kent School District Removes Pork From Menus to Appease Muslims https://t.co/12pVr6DgYN #sharia #tcot #a4a…,y2016
"RT @pastorbones: #Soros urged #Clinton to intervene in Albania as proven in latest email. That's violation of the Logan Act #Treason

https…",y2016
"RT @ShennaFoxMusic: @NDCTrump SabaAhmed ""Going forward it's important to see strong leadership,I look forward to Donald Trump in office"" ht…",y2016
"RT @virtualkhan: #Kabul these cowards will justify an attack on university too,Quran Shareef 1st Verse asked us to ""Learn""and these monster…",y2016
RT @realDonaldTrump: Hillary Clinton raked in money from regimes that horribly oppress women and gays &amp; refuses to speak out against Radica…,y2016
RT @AgendaOfEvil: https://t.co/I8iRsqRZnw Why is #CAIR trying to block 'Honor Diaries'? Dr Qanta Ahmed with Reaction,y2016
RT @Ricky_Vaughn99: The only thing that will truly radicalize Whites is when their 401Ks get wiped out. Sad but you know it's true.,y2016
"RT @MarianneHaran: .
       PLEASE WATCH &amp; RETWEET
Let this get 1MILLION tweets!!!!
@cnn @foxnews @Msn @MSNBC HERE is REAL NEWS! https://t.…",y2016
RT @SputnikInt: MORE: Local media reports an 'aerial attack' carried out on parliament building https://t.co/1DfU58rlOf #TurkeyCoup https:/…,y2016
"RT @TeamTrump: ""The Hillary Clinton documents released by WikiLeaks make more clear than ever just how much is at stake in November."" https…",y2016
"RT @michaelbeatty3: BREAKING: HILLARY SEEN 
OUT &amp; ABOUT IN CHAPPAQUA
#ClintonCollapse #SickHillary #MAGA
#DNCLeaks #DNCLeak #CNN #MSNBC htt…",y2016
RT @wcnc: Mayor of Charlotte @CLTMayor has responded via Twitter to crowds of gathering protesters https://t.co/ev5hnJwF5q,y2016
RT @CathyTo47590555: #TheDeplorables #TheBasementDwellers #HillaryHATESAmericans #HillaryHATESCatholics #DeleteHillary #HillaryGropedMe #Vo…,y2016
"RT @bfraser747: Shame on you OBAMA  💥💥💥💥
💥 Never @HillaryClinton 
💥.Support @realDonaldTrump 
💥 #MakeAmericaGreatAgain https://t.co/nUpSaDt…",y2016
RT @RealMrsPJNET: MT @gunluvngal: We're behind you even if this disgraceful administration isn't. https://t.co/ogdFVG6ebn #BlueLivesMatter…,y2016
RT @RealAlexJones: Creepy: #HurricaneMatthew Resembles Human Skull in Satellite Image - https://t.co/FJh53Q4rRr   #weather,y2016
"RT @Pamela_Moore13: Martha Stewart went to jail for lying to the FBI one time  Hillary Clinton did it - 39 times

#PodestaEmails10
#BillyBu…",y2016
RT @CathyTo47590555: #Obamaisamuslimlover                #Ban MuslimBrotherhood #BanCAIRNational #NoMoreMuslimsinAmerica #EnoughIsEnough ht…,y2016
"RT @ReutersWorld: Obama urges rule of law in Turkey, U.S. warns of damage to relations https://t.co/d4Ljmud60l https://t.co/jYndFDmzE0",y2016
"RT @RoshieWeightman: Bill Clinton could rape Michelle Obama &amp; people would still vote for Hillary. Dems have an agenda, a world w/o borders…",y2016
"RT @RichardWeaving: Why Vote TRUMP ?
Let Me Count The Ways
#VoteTrumpUSA https://t.co/mFUawkDrLL",y2016
"RT @dilloking: @xxdoomsiexx @Yaniela @kupajo322 @HillaryClinton 
#DeleteYourBitch 
#obozoworld 
DimOcraps = racism
#TAKEAMERICABACK https:/…",y2016
RT @buckwinthrop: Sad &amp; Tragic How Americans Have Been Conned By #MSM #BarackObama Is the #EnemyWithin #personalisPresidental NOT https://t…,y2016
#EscapeTheDemocrapPlantation #CatholicSpring #Illegals #PodestaEmails #WikiLeaks #HillaryHatesAmericans #LockHerUp #UnFitBitch #ExposeHer 🌚🌚 https://t.co/UM2xtgNzCc,y2016
"RT @AlwaysActions: #BREAKING: Hillary &amp; Al Gore
Interrupted by “Bill Clinton Is a
Rapist!” Protester🚨

#Trump2016
#NationalComingOutDay
htt…",y2016
RT @Pamela_Moore13: Metaphors don't get more accurate than this.. https://t.co/y5ut69L7L3,y2016
RT @BethLanning: @TheRightScoop @CathyTo47590555 Hillary has 3x the corruption too https://t.co/d4HaT4bPCb,y2016
RT @BellaMagnani: .@wikileaks Paging James Comey. #HillaryClinton has something to confess.  #Podesta Email ID 927 https://t.co/4jbh6dFeBl…,y2016
"RT @CounterMoonbat: In a sane world, lying repeatedly to the public to pass a law that impacts 1/6th of the economy would be grounds for im…",y2016
RT @PatriciaBride: THEY NEED THEIR SAFE SPACE FROM REALITY...LMAO https://t.co/fbFF34Mjxz,y2016
RT @CathyTo47590555: #WeAreDallas #TurnYourBacks #PoliceLivesMatter #TurnYourBackOnObama #DallasStrong #PrayforDallas #BlueLivesMatter 👮 ht…,y2016
"RT @PITBULL95: If it's NOT worth fighting for,  it's NOT worth having.  AMERICA is worth fighting for  #MAGA https://t.co/HcpVNThvqN",y2016
RT @ChuckRossDC: This is the type of stuff Clinton and Brookings president @strobetalbott emailed about. https://t.co/vTVfbge0cC,y2016
"RT @CFM_Online: The FBI has uncovered 14,900 more documents in the #ClintonEmails investigation. #HillaryClinton
https://t.co/AQFXk0Ae76",y2016
RT @YahooNews: Huma Abedin says she is leaving husband Anthony Weiner after latest sexting allegations https://t.co/mkmq6fGOr4 https://t.co…,y2016
RT @BobCarnicella: #TrumpsMexicoTripSayings: Build That Beautiful Wall!,y2016
RT @KimEstes20: @CalMur2 @CNN @realDonaldTrump @vivelafra @AmyMek https://t.co/OypXeVb7VG,y2016
RT @wikileaks: Bernie Sanders campaign Manager responds to #DNCLeak  https://t.co/ODziVp9El5 #FeelTheBern,y2016
"@TimKelchner @News12LI  
There's been lots of violence at this complex lately.
Used to be nice, but then they started renting to thugs, etc.",y2016
RT @VoteMrTrump2016: @IngrahamAngle One word. Awesome.,y2016
RT @Tanya_USA: #BewareHillary #Trump @LorenceHud @Carolde @DHecei @mplay0000 @Genie115 @becasilverstein @karennola719 @ladywinga1 https://t…,y2016
"RT @TallahForTrump: Desperate Dems!

Obama is publicly shaming black community to vote for #CrookedHillary! SAD!

#NeverHillary
#MAGA https…",y2016
RT @BaconLiberation: The Next instalment of Wikileaks will sink #Hillary  #bestdayEver 😬#bacon https://t.co/OyM6aVjmpC,y2016
"RT @rickybobby90210: Trump Exposes Voter Fraud In Ohio: ""Dead Republicans Register Democrat"" https://t.co/YtuAwFJu2R .",y2016
RT @tanascastiel: When you're single and you see couples making out on #nationalkissingday https://t.co/rt8vK6ZAXT,y2016
RT @RichardTBurnett: https://t.co/fgpgtMtXnE,y2016
"RT @bfraser747: 💥💥 #SilentMajority 

#Hillary doesn't care about #BlackLives She only cares about #BlackVotes 

#PodestaEmails21 #Wikileaks…",y2016
"RT @JaredWyand: Here's why I'm NOT voting for Hillary Clinton for President

Of course, I'm just a regular citizen, not the @nytimes
https:…",y2016
"RT @euamiri: Stay safe, mate! #Kabul #Afghanistan  https://t.co/9p01FjBBXE",y2016
RT @Kardashians_NL: News: Lamar Odom Overdose Drugs Recovery Doctor Los Angeles https://t.co/cO77BGxKMm #Kardashians,y2016
#BanISLAM #DeportALLMuslimsNOW #NotRefugeesInvaders  #BanTheQuranAsAHATEBook #CloseALLMosquesNOW #PoliticalIslam #NoOpenBorders 🕋🕋🕋🕋🕋🕋🕋🕋🕋🕋🕋👎 https://t.co/pmqHxcM4VU,y2016
RT @tamij: In 2008 Obama Ripped Bush For Not Visiting New Orleans After Katrina https://t.co/GXUxkod0bp #LAfloods #hewitt @yidwithlid @hugh…,y2016
RT @365USA: Islam text is focused on u! Beware. #RT https://t.co/aBhMOv1S9B #STOPIslam #BillWarnerPhD @PoliticalIslam #CSPI #BanSharia #Mak…,y2016
#HillarysEmails #ClintonEmails #WakeUpAmerica #AltRightMeans #HillarysHealth #SickHillary #ClintonCorruption 😡😡😡😡😡😡😡 https://t.co/40z1D8ZsOX,y2016
RT @RubberBlon: Asian dude that BLOCKS the view of her being dragged will be getting a💰bonus .. #ClintonCollapse #HillaryHealth https://t.c…,y2016
RT @realDonaldTrump: New polls are good because the media has deceived the public by putting women front and center with made-up stories an…,y2016
"RT @JOMainEvent: #WhatMakesHillaryShortCircuit 
This Video 1 Minute Video

Don't Fool yourself Bernie Supporters... She is For TPP! https:/…",y2016
